id|name|type|population2025|population2035|lat|lng|departmentId|departmentName
50110|Barranca de Upía|municipio|7266|7987|4.519076127|-72.99548981|50|Meta
50124|Cabuyaro|municipio|6736|7400|4.315244759|-72.95268896|50|Meta
50150|Castilla La Nueva|municipio|16102|17734|3.805154089|-73.53886668|50|Meta
50223|Cubarral|municipio|7946|8908|3.834631516|-74.06232494|50|Meta
50226|Cumaral|municipio|25518|28232|4.232526389|-73.31477539|50|Meta
50245|El Calvario|municipio|1930|2130|4.353769888|-73.71441684|50|Meta
50251|El Castillo|municipio|8768|9740|3.60282633|-73.89445238|50|Meta
50270|El Dorado|municipio|4424|4944|3.706969785|-73.83161892|50|Meta
50287|Fuente de Oro|municipio|13503|14815|3.382370124|-73.59625429|50|Meta
50313|Granada|municipio|77074|85090|3.441051399|-73.7611547|50|Meta
50318|Guamal|municipio|15783|17495|3.947775585|-73.95983864|50|Meta
50325|Mapiripán|municipio|7678|8505|3.117523361|-71.93805692|50|Meta
50330|Mesetas|municipio|12530|14167|3.154771201|-74.12454824|50|Meta
50350|La Macarena|municipio|29573|32014|2.161863917|-74.09488076|50|Meta
50370|Uribe|municipio|10260|11347|3.047726858|-74.43066134|50|Meta
50400|Lejanías|municipio|12721|14161|3.614714873|-74.09628467|50|Meta
50450|Puerto Concordia|municipio|9296|10312|2.752260112|-72.7210941|50|Meta
50568|Puerto Gaitán|municipio|46689|51248|4.005034467|-71.63157429|50|Meta
50573|Puerto López|municipio|33995|37702|4.014298921|-72.64570499|50|Meta
50577|Puerto Lleras|municipio|11627|12909|3.193092925|-73.23671436|50|Meta
50590|Puerto Rico|municipio|13997|15290|2.758083657|-73.13780171|50|Meta
50606|Restrepo|municipio|20430|22561|4.204310977|-73.50226037|50|Meta
50680|San Carlos de Guaroa|municipio|13793|15179|3.84761678|-73.27583401|50|Meta
50683|San Juan de Arama|municipio|10127|11280|3.289851171|-73.81635243|50|Meta
50686|San Juanito|municipio|1447|1591|4.471346322|-73.66041355|50|Meta
50689|San Martín|municipio|30310|33929|3.515860962|-72.65672742|50|Meta
50711|Vistahermosa|municipio|19630|21838|2.811616698|-73.66652234|50|Meta
52001|Pasto|municipio|415937|432905|1.083605497|-77.20610074|52|Nariño
52019|Albán|municipio|10113|10541|1.469854084|-77.06880947|52|Nariño
52022|Aldana|municipio|7818|8139|0.913431916|-77.69538731|52|Nariño
52036|Ancuya|municipio|9165|9557|1.245254077|-77.53115777|52|Nariño
52051|Arboleda|municipio|9222|9841|1.480051172|-77.12985001|52|Nariño
52079|Barbacoas|municipio|58878|60805|1.44563774|-78.15621072|52|Nariño
52083|Belén|municipio|6670|6874|1.593645287|-77.01999366|52|Nariño
52110|Buesaco|municipio|25213|26294|1.315215636|-77.1163664|52|Nariño
52203|Colón|municipio|8950|9342|1.636334379|-77.0473156|52|Nariño
52207|Consacá|municipio|14561|15172|1.209066732|-77.44063921|52|Nariño
52210|Contadero|municipio|7666|8003|0.932667458|-77.52808731|52|Nariño
52215|Córdoba|municipio|16398|17094|0.78274688|-77.36805903|52|Nariño
52224|Cuaspud Carlosama|municipio|9753|10120|0.875426999|-77.73591601|52|Nariño
52227|Cumbal|municipio|38963|40186|0.944223274|-77.95958446|52|Nariño
52233|Cumbitara|municipio|6232|6506|1.72559011|-77.59281637|52|Nariño
52240|Chachagüí|municipio|16022|16494|1.386497844|-77.26969022|52|Nariño
52250|El Charco|municipio|23396|24225|2.216382295|-77.99533234|52|Nariño
52254|El Peñol|municipio|7804|8152|1.512283967|-77.43050934|52|Nariño
52256|El Rosario|municipio|13010|13540|1.887689437|-77.48319589|52|Nariño
52258|El Tablón de Gómez|municipio|15184|15809|1.409430207|-76.98526959|52|Nariño
52260|El Tambo|municipio|14996|15637|1.43026376|-77.38311597|52|Nariño
52287|Funes|municipio|7566|7901|0.957786429|-77.39532781|52|Nariño
52317|Guachucal|municipio|20578|21398|0.975037904|-77.73758941|52|Nariño
52320|Guaitarilla|municipio|12049|12562|1.151366658|-77.53011336|52|Nariño
52323|Gualmatán|municipio|7445|7747|0.928642623|-77.58261883|52|Nariño
52352|Iles|municipio|8049|8386|0.980534037|-77.5186573|52|Nariño
52354|Imués|municipio|8029|8378|1.07287697|-77.50150864|52|Nariño
52356|Ipiales|municipio|122161|126621|0.497708465|-77.24047625|52|Nariño
52378|La Cruz|municipio|19655|20468|1.584175998|-76.92335262|52|Nariño
52381|La Florida|municipio|10591|11046|1.338034371|-77.42293041|52|Nariño
52385|La Llanada|municipio|6699|6931|1.541847847|-77.61781608|52|Nariño
52390|La Tola|municipio|7739|8089|2.56027333|-78.23506694|52|Nariño
52399|La Unión|municipio|33657|34994|1.619697376|-77.14284622|52|Nariño
52405|Leiva|municipio|10263|10706|1.900862361|-77.31220073|52|Nariño
52411|Linares|municipio|10651|11107|1.395173084|-77.52093774|52|Nariño
52418|Los Andes|municipio|9880|10277|1.672601269|-77.71054449|52|Nariño
52427|Magüí|municipio|26239|26980|1.906858429|-78.04473644|52|Nariño
52435|Mallama|municipio|9492|9905|1.155947016|-77.84664646|52|Nariño
52473|Mosquera|municipio|12687|13127|2.442493698|-78.438827|52|Nariño
52480|Nariño|municipio|4594|4822|1.286775273|-77.35220367|52|Nariño
52490|Olaya Herrera|municipio|26611|27732|2.287856547|-78.31219024|52|Nariño
52506|Ospina|municipio|7475|7803|1.029815854|-77.55234944|52|Nariño
52520|Francisco Pizarro|municipio|15025|15580|2.088531925|-78.59193099|52|Nariño
52540|Policarpa|municipio|10435|10887|1.735354202|-77.48134359|52|Nariño
52560|Potosí|municipio|10848|11297|0.785841088|-77.52870407|52|Nariño
52565|Providencia|municipio|5864|6097|1.232864821|-77.59844212|52|Nariño
52573|Puerres|municipio|8943|9330|0.854351651|-77.35032523|52|Nariño
52585|Pupiales|municipio|18412|19191|0.916769831|-77.63336954|52|Nariño
52612|Ricaurte|municipio|20762|21421|1.147671848|-78.05811118|52|Nariño
52621|Roberto Payán|municipio|13391|13971|1.897581156|-78.3811163|52|Nariño
52678|Samaniego|municipio|30311|31547|1.430555262|-77.69179559|52|Nariño
52683|Sandoná|municipio|21513|22398|1.288105409|-77.45670068|52|Nariño
52685|San Bernardo|municipio|9695|10169|1.529782485|-77.02070663|52|Nariño
52687|San Lorenzo|municipio|19508|20354|1.542139582|-77.21872693|52|Nariño
52693|San Pablo|municipio|16047|16702|1.681576627|-76.97527979|52|Nariño
52694|San Pedro de Cartago|municipio|7179|7453|1.536823494|-77.10140325|52|Nariño
52696|Santa Bárbara|municipio|14223|14801|2.494420411|-77.98256461|52|Nariño
52699|Santacruz|municipio|11413|11907|1.285179376|-77.7445744|52|Nariño
52720|Sapuyes|municipio|7735|8054|1.045287475|-77.71810954|52|Nariño
52786|Taminango|municipio|18726|19552|1.591661392|-77.32525316|52|Nariño
52788|Tangua|municipio|14244|14845|1.064078111|-77.35063491|52|Nariño
52835|San Andrés de Tumaco|municipio|268311|277307|1.574550638|-78.61540963|52|Nariño
52838|Túquerres|municipio|47092|48945|1.134440523|-77.63073238|52|Nariño
52885|Yacuanquer|municipio|11543|12030|1.125547916|-77.42467569|52|Nariño
54001|San José de Cúcuta|municipio|815891|824436|8.112041811|-72.48862641|54|Norte de Santander
54003|Ábrego|municipio|36177|36587|8.019834481|-73.15850485|54|Norte de Santander
54051|Arboledas|municipio|11081|11379|7.586048164|-72.91705315|54|Norte de Santander
54099|Bochalema|municipio|9436|9643|7.608509339|-72.65951909|54|Norte de Santander
54109|Bucarasica|municipio|7307|7539|8.079802239|-72.92919926|54|Norte de Santander
54125|Cácota|municipio|3206|3285|7.270560088|-72.65212153|54|Norte de Santander
54128|Cáchira|municipio|12588|12857|7.684188896|-73.12939481|54|Norte de Santander
54172|Chinácota|municipio|19976|20332|7.583353136|-72.58390978|54|Norte de Santander
54174|Chitagá|municipio|13374|13729|7.05161677|-72.52544746|54|Norte de Santander
54206|Convención|municipio|21297|21789|8.873159895|-73.20007769|54|Norte de Santander
54223|Cucutilla|municipio|9336|9605|7.502182366|-72.79703447|54|Norte de Santander
54239|Durania|municipio|5220|5336|7.746993206|-72.67208072|54|Norte de Santander
54245|El Carmen|municipio|15178|15575|8.867990035|-73.34585922|54|Norte de Santander
54250|El Tarra|municipio|23617|24080|8.678263671|-73.0317597|54|Norte de Santander
54261|El Zulia|municipio|30948|31411|8.081200092|-72.63152118|54|Norte de Santander
54313|Gramalote|municipio|8399|8588|7.906522991|-72.80705582|54|Norte de Santander
54344|Hacarí|municipio|11624|11979|8.361831987|-73.0782633|54|Norte de Santander
54347|Herrán|municipio|7905|8114|7.493955781|-72.49269998|54|Norte de Santander
54377|Labateca|municipio|7226|7405|7.218372474|-72.48281514|54|Norte de Santander
54385|La Esperanza|municipio|13189|13256|7.695233593|-73.36139672|54|Norte de Santander
54398|La Playa|municipio|8786|9042|8.256757875|-73.18789327|54|Norte de Santander
54405|Los Patios|municipio|104287|106110|7.742291094|-72.52680784|54|Norte de Santander
54418|Lourdes|municipio|4555|4662|7.963712759|-72.8467029|54|Norte de Santander
54480|Mutiscua|municipio|4876|5006|7.31694997|-72.76834584|54|Norte de Santander
54498|Ocaña|municipio|135990|137854|8.206637527|-73.33765033|54|Norte de Santander
54518|Pamplona|municipio|57176|58054|7.379057623|-72.67590348|54|Norte de Santander
54520|Pamplonita|municipio|6282|6440|7.48287886|-72.63515401|54|Norte de Santander
54553|Puerto Santander|municipio|9935|10101|8.329138642|-72.41119066|54|Norte de Santander
54599|Ragonvalia|municipio|6792|6936|7.595355974|-72.50756622|54|Norte de Santander
54660|Salazar|municipio|11733|12031|7.772747824|-72.86769959|54|Norte de Santander
54670|San Calixto|municipio|14618|15543|8.414441404|-73.2176038|54|Norte de Santander
54673|San Cayetano|municipio|8128|8239|7.847872195|-72.60971203|54|Norte de Santander
54680|Santiago|municipio|3901|3983|7.889234454|-72.7182541|54|Norte de Santander
54720|Sardinata|municipio|29146|29892|8.215080767|-72.79580961|54|Norte de Santander
54743|Silos|municipio|7153|7347|7.180991879|-72.78617884|54|Norte de Santander
54800|Teorama|municipio|18839|19373|8.760013794|-73.15714097|54|Norte de Santander
54810|Tibú|municipio|62474|63888|8.713507237|-72.79925855|54|Norte de Santander
54820|Toledo|municipio|17811|18269|7.225864961|-72.30593418|54|Norte de Santander
54871|Villa Caro|municipio|5778|5921|7.936293173|-72.98759418|54|Norte de Santander
54874|Villa del Rosario|municipio|116757|118184|7.718635863|-72.48361176|54|Norte de Santander
63001|Armenia|municipio|310817|319916|4.499501128|-75.72489985|63|Quindio
63111|Buenavista|municipio|3257|3378|4.366632382|-75.74403734|63|Quindio
63130|Calarcá|municipio|76735|79183|4.467879428|-75.65674719|63|Quindio
63190|Circasia|municipio|29789|30722|4.604845344|-75.66688449|63|Quindio
63212|Córdoba|municipio|5954|6172|4.395975176|-75.65132308|63|Quindio
63272|Filandia|municipio|12729|13178|4.669325347|-75.67146941|63|Quindio
63302|Génova|municipio|7809|8076|4.180107773|-75.76056695|63|Quindio
63401|La Tebaida|municipio|35343|36360|4.426884849|-75.81927335|63|Quindio
63470|Montenegro|municipio|38619|39855|4.521890945|-75.81806594|63|Quindio
63548|Pijao|municipio|5487|5680|4.30397934|-75.68330417|63|Quindio
63594|Quimbaya|municipio|32175|33211|4.610273497|-75.79205087|63|Quindio
63690|Salento|municipio|9846|10182|4.611314654|-75.53092112|63|Quindio
66001|Pereira|municipio|482824|479355|4.803662773|-75.79579093|66|Risaralda
66045|Apía|municipio|12645|12587|5.139635357|-75.95353871|66|Risaralda
66075|Balboa|municipio|6525|6504|4.918349676|-75.94275386|66|Risaralda
66088|Belén de Umbría|municipio|25339|25209|5.200398696|-75.86793893|66|Risaralda
66170|Dosquebradas|municipio|226152|225081|4.842021144|-75.66993655|66|Risaralda
66318|Guática|municipio|12451|12406|5.320295966|-75.80436659|66|Risaralda
66383|La Celia|municipio|7669|7640|4.988127679|-76.00822678|66|Risaralda
66400|La Virginia|municipio|28555|28318|4.904704187|-75.85208162|66|Risaralda
66440|Marsella|municipio|17240|17159|4.942936185|-75.7532139|66|Risaralda
66456|Mistrató|municipio|17587|17446|5.414078141|-75.96135387|66|Risaralda
66572|Pueblo Rico|municipio|16792|16753|5.286295408|-76.07359421|66|Risaralda
66594|Quinchía|municipio|27980|27854|5.323906864|-75.71339683|66|Risaralda
66682|Santa Rosa de Cabal|municipio|80012|79494|4.833789828|-75.54950174|66|Risaralda
66687|Santuario|municipio|12868|12789|5.076100313|-76.02286946|66|Risaralda
68001|Bucaramanga|municipio|623881|648700|7.155833544|-73.11156997|68|Santander
68013|Aguada|municipio|1958|2040|6.182208476|-73.53038541|68|Santander
68020|Albania|municipio|4352|4525|5.788190519|-73.79236929|68|Santander
68051|Aratoca|municipio|8787|9138|6.716766585|-73.01162697|68|Santander
68077|Barbosa|municipio|33341|34509|5.955617327|-73.62345229|68|Santander
68079|Barichara|municipio|11242|11678|6.647062543|-73.21518466|68|Santander
68081|Barrancabermeja|municipio|217742|226044|7.054074558|-73.78211646|68|Santander
68092|Betulia|municipio|6313|6586|7.033255886|-73.37872388|68|Santander
68101|Bolívar|municipio|12000|12468|6.181715586|-73.92065703|68|Santander
68121|Cabrera|municipio|2046|2099|6.562543673|-73.25034892|68|Santander
68132|California|municipio|2275|2366|7.331565443|-72.95131825|68|Santander
68147|Capitanejo|municipio|5777|6013|6.520200095|-72.67435203|68|Santander
68152|Carcasí|municipio|4494|4667|6.659675274|-72.56968434|68|Santander
68160|Cepitá|municipio|2133|2225|6.752465533|-72.92924629|68|Santander
68162|Cerrito|municipio|7159|7452|6.903923173|-72.64536324|68|Santander
68167|Charalá|municipio|12924|13427|6.35099819|-73.06101382|68|Santander
68169|Charta|municipio|3040|3183|7.282973001|-72.97829057|68|Santander
68176|Chima|municipio|3030|3142|6.361627641|-73.40172144|68|Santander
68179|Chipatá|municipio|5399|5604|6.067944658|-73.63239132|68|Santander
68190|Cimitarra|municipio|35979|37513|6.40972961|-74.17030427|68|Santander
68207|Concepción|municipio|6086|6344|6.76062337|-72.61815735|68|Santander
68209|Confines|municipio|3272|3366|6.342314443|-73.25014013|68|Santander
68211|Contratación|municipio|3896|4039|6.303116611|-73.50211527|68|Santander
68217|Coromoro|municipio|5334|5547|6.234735779|-72.98176803|68|Santander
68229|Curití|municipio|13398|13884|6.608966483|-73.05897888|68|Santander
68235|El Carmen de Chucurí|municipio|22758|23752|6.664260002|-73.56475288|68|Santander
68245|El Guacamayo|municipio|2291|2385|6.236115743|-73.4977605|68|Santander
68250|El Peñón|municipio|5443|5628|6.123389691|-74.00040397|68|Santander
68255|El Playón|municipio|14313|14784|7.524284721|-73.18158192|68|Santander
68264|Encino|municipio|2756|2897|6.079061224|-73.06206665|68|Santander
68266|Enciso|municipio|3677|3821|6.65824115|-72.68027939|68|Santander
68271|Florián|municipio|6127|6468|5.801106291|-73.95524931|68|Santander
68276|Floridablanca|municipio|342373|364716|7.079704598|-73.0679925|68|Santander
68296|Galán|municipio|3059|3177|6.671810994|-73.32467124|68|Santander
68298|Gámbita|municipio|4251|4440|5.924383558|-73.31939934|68|Santander
68307|Girón|municipio|176745|183407|6.976734127|-73.205267|68|Santander
68318|Guaca|municipio|6339|6636|6.9434341|-72.82369873|68|Santander
68320|Guadalupe|municipio|4782|4996|6.233278248|-73.40977445|68|Santander
68322|Guapotá|municipio|2533|2610|6.319299865|-73.33115275|68|Santander
68324|Guavatá|municipio|4484|4680|5.944894844|-73.72173671|68|Santander
68327|Güepsa|municipio|5441|5628|6.04656148|-73.57847854|68|Santander
68344|Hato|municipio|2443|2528|6.559878299|-73.36178841|68|Santander
68368|Jesús María|municipio|3469|3600|5.872705896|-73.78997419|68|Santander
68370|Jordán|municipio|1413|1485|6.710814846|-73.1211236|68|Santander
68377|La Belleza|municipio|6727|7075|5.895724341|-74.04676575|68|Santander
68385|Landázuri|municipio|10782|11136|6.385234814|-73.78760899|68|Santander
68397|La Paz|municipio|5267|5463|6.21737437|-73.62977195|68|Santander
68406|Lebrija|municipio|46375|48607|7.204060063|-73.29138097|68|Santander
68418|Los Santos|municipio|15608|16410|6.812162934|-73.10785086|68|Santander
68425|Macaravita|municipio|2289|2364|6.513745303|-72.58536492|68|Santander
68432|Málaga|municipio|21866|22533|6.720222349|-72.73841091|68|Santander
68444|Matanza|municipio|5377|5647|7.348778319|-73.05438997|68|Santander
68464|Mogotes|municipio|10966|11343|6.492532315|-72.95834772|68|Santander
68468|Molagavita|municipio|4355|4513|6.643290559|-72.81916274|68|Santander
68498|Ocamonte|municipio|6252|6601|6.355368858|-73.12211833|68|Santander
68500|Oiba|municipio|11194|11540|6.225596216|-73.27961515|68|Santander
68502|Onzaga|municipio|4329|4480|6.335194548|-72.81205838|68|Santander
68522|Palmar|municipio|1501|1575|6.525876964|-73.28247337|68|Santander
68524|Palmas del Socorro|municipio|2688|2782|6.391750107|-73.28273174|68|Santander
68533|Páramo|municipio|4947|5135|6.416631131|-73.17148232|68|Santander
68547|Piedecuesta|municipio|193440|202269|6.97082104|-73.01481196|68|Santander
68549|Pinchote|municipio|5544|5771|6.513892626|-73.17570986|68|Santander
68572|Puente Nacional|municipio|15716|16397|5.831129906|-73.67841815|68|Santander
68573|Puerto Parra|municipio|8003|8270|6.685278856|-73.95761256|68|Santander
68575|Puerto Wilches|municipio|36165|37931|7.398198257|-73.8354696|68|Santander
68615|Rionegro|municipio|27283|28127|7.474226085|-73.37246417|68|Santander
68655|Sabana de Torres|municipio|35145|36400|7.4065422|-73.57131807|68|Santander
68669|San Andrés|municipio|9227|9591|6.796483063|-72.81613202|68|Santander
68673|San Benito|municipio|3089|3217|6.076525355|-73.55295302|68|Santander
68679|San Gil|municipio|64138|67895|6.550778765|-73.11887911|68|Santander
68682|San Joaquín|municipio|2325|2394|6.459879823|-72.85471883|68|Santander
68684|San José de Miranda|municipio|4489|4641|6.629400185|-72.73976423|68|Santander
68686|San Miguel|municipio|2711|2844|6.568121541|-72.64322497|68|Santander
68689|San Vicente de Chucurí|municipio|37031|39702|6.894292346|-73.53900334|68|Santander
68705|Santa Bárbara|municipio|2532|2614|6.988084711|-72.89608933|68|Santander
68720|Santa Helena del Opón|municipio|3601|3735|6.40890734|-73.58206609|68|Santander
68745|Simacota|municipio|10882|11396|6.494231551|-73.45910992|68|Santander
68755|Socorro|municipio|36199|38222|6.462088241|-73.24436001|68|Santander
68770|Suaita|municipio|10783|11251|6.101499739|-73.36225795|68|Santander
68773|Sucre|municipio|7643|7958|5.983203734|-73.95936235|68|Santander
68780|Suratá|municipio|4167|4328|7.475402063|-72.98779966|68|Santander
68820|Tona|municipio|7718|7955|7.170891099|-72.93970443|68|Santander
68855|Valle de San José|municipio|6444|6705|6.434578919|-73.10997171|68|Santander
68861|Velez|municipio|26504|27696|6.00741043|-73.69057256|68|Santander
68867|Vetas|municipio|2388|2515|7.322219563|-72.88156901|68|Santander
68872|Villanueva|municipio|8875|9410|6.685867326|-73.16396916|68|Santander
68895|Zapatoca|municipio|10094|10498|6.813725566|-73.30975044|68|Santander
70001|Sincelejo|municipio|317629|344529|9.316673928|-75.43174967|70|Sucre
70110|Buenavista|municipio|11469|12296|9.314972282|-74.98014057|70|Sucre
70124|Caimito|municipio|17392|18944|8.792311599|-75.13191063|70|Sucre
70204|Colosó|municipio|9522|10353|9.494043427|-75.34528693|70|Sucre
70215|Corozal|municipio|72063|76783|9.160624283|-75.23858178|70|Sucre
70221|Coveñas|municipio|21626|23299|9.394449802|-75.6574915|70|Sucre
70230|Chalán|municipio|4897|5279|9.569584598|-75.32420908|70|Sucre
70233|El Roble|municipio|10551|11335|9.036231591|-75.14575038|70|Sucre
70235|Galeras|municipio|24801|26881|9.135169096|-74.98134706|70|Sucre
70265|Guaranda|municipio|19364|20799|8.337828523|-74.68734926|70|Sucre
70400|La Unión|municipio|14662|16157|8.811997799|-75.28322212|70|Sucre
70418|Los Palmitos|municipio|25179|27158|9.422380117|-75.21302191|70|Sucre
70429|Majagual|municipio|42660|46865|8.546148134|-74.71037883|70|Sucre
70473|Morroa|municipio|16734|18076|9.392496685|-75.32718744|70|Sucre
70508|Ovejas|municipio|24361|26068|9.549655271|-75.18855916|70|Sucre
70523|Palmito|municipio|16630|18151|9.334940293|-75.56199027|70|Sucre
70670|Sampués|municipio|53829|58694|9.165188649|-75.36027422|70|Sucre
70678|San Benito Abad|municipio|31633|34058|8.835634919|-74.96469398|70|Sucre
70702|San Juan de Betulia|municipio|14615|15643|9.292019071|-75.21363579|70|Sucre
70708|San Marcos|municipio|62967|67489|8.589220102|-75.17249955|70|Sucre
70713|San Onofre|municipio|57776|63600|9.814599536|-75.50522919|70|Sucre
70717|San Pedro|municipio|20515|22152|9.396835638|-75.03741815|70|Sucre
70742|San Luis de Sincé|municipio|33783|36240|9.256299047|-75.09397089|70|Sucre
70771|Sucre|municipio|33360|36327|8.814333477|-74.74753131|70|Sucre
70820|Santiago de Tolú|municipio|35167|37301|9.533810567|-75.53543469|70|Sucre
70823|San José de Toluviejo|municipio|23641|25541|9.490297716|-75.44451115|70|Sucre
73001|Ibagué|municipio|546003|557860|4.451921427|-75.252591|73|Tolima
73024|Alpujarra|municipio|4755|4931|3.390015064|-74.94078233|73|Tolima
73026|Alvarado|municipio|9402|9840|4.582625784|-74.98630686|73|Tolima
73030|Ambalema|municipio|6929|7141|4.803365246|-74.80998676|73|Tolima
73043|Anzoátegui|municipio|10639|10996|4.623390454|-75.20165423|73|Tolima
73055|Armero|municipio|13630|14213|5.006758956|-74.84750095|73|Tolima
73067|Ataco|municipio|20204|20925|3.37749064|-75.61373257|73|Tolima
73124|Cajamarca|municipio|19520|20247|4.406971283|-75.49745918|73|Tolima
73148|Carmen de Apicalá|municipio|11267|11828|4.123416795|-74.74700246|73|Tolima
73152|Casabianca|municipio|6469|6639|5.007003948|-75.19457703|73|Tolima
73168|Chaparral|municipio|55128|57783|3.743693084|-75.58986634|73|Tolima
73200|Coello|municipio|8575|8851|4.315603867|-74.91470256|73|Tolima
73217|Coyaima|municipio|23736|24473|3.775490271|-75.14720213|73|Tolima
73226|Cunday|municipio|8824|9091|3.98252395|-74.68936908|73|Tolima
73236|Dolores|municipio|8701|8968|3.597863274|-74.80256674|73|Tolima
73268|Espinal|municipio|75639|78653|4.166476969|-74.89352941|73|Tolima
73270|Falan|municipio|8000|8255|5.079256598|-74.95703372|73|Tolima
73275|Flandes|municipio|30466|31656|4.242813257|-74.83708638|73|Tolima
73283|Fresno|municipio|32313|33330|5.186694812|-75.05228995|73|Tolima
73319|Guamo|municipio|35079|36510|4.076501341|-74.97657287|73|Tolima
73347|Herveo|municipio|7743|8045|5.068553783|-75.24322959|73|Tolima
73349|Honda|municipio|26269|27289|5.179416561|-74.78303094|73|Tolima
73352|Icononzo|municipio|12700|13206|4.133276369|-74.53964257|73|Tolima
73408|Lérida|municipio|18848|19226|4.866034592|-74.92337178|73|Tolima
73411|Líbano|municipio|38239|39446|4.877936755|-75.04763076|73|Tolima
73443|San Sebastián de Mariquita|municipio|39696|40918|5.235322593|-74.90668089|73|Tolima
73449|Melgar|municipio|38299|39299|4.193215498|-74.60517497|73|Tolima
73461|Murillo|municipio|4499|4731|4.826734468|-75.21993987|73|Tolima
73483|Natagaima|municipio|14994|15349|3.540518203|-75.12200999|73|Tolima
73504|Ortega|municipio|34958|35786|3.937793962|-75.27824314|73|Tolima
73520|Palocabildo|municipio|9821|10062|5.094035737|-75.0184505|73|Tolima
73547|Piedras|municipio|7102|7387|4.433764446|-74.99879938|73|Tolima
73555|Planadas|municipio|27601|28753|3.09897343|-75.81684413|73|Tolima
73563|Prado|municipio|8860|9172|3.729166649|-74.87247706|73|Tolima
73585|Purificación|municipio|24185|24866|3.854281614|-74.87451155|73|Tolima
73616|Rioblanco|municipio|23540|24291|3.468077548|-75.85481103|73|Tolima
73622|Roncesvalles|municipio|5673|5863|4.097861181|-75.59428027|73|Tolima
73624|Rovira|municipio|22594|23359|4.216730954|-75.34758364|73|Tolima
73671|Saldaña|municipio|15013|15480|3.912542787|-75.01859762|73|Tolima
73675|San Antonio|municipio|13592|14124|3.926088268|-75.50991004|73|Tolima
73678|San Luis|municipio|13541|13821|4.057271684|-75.16320806|73|Tolima
73686|Santa Isabel|municipio|5837|5987|4.740827622|-75.20069946|73|Tolima
73770|Suárez|municipio|3973|4089|3.969210629|-74.84448738|73|Tolima
73854|Valle de San Juan|municipio|5559|5736|4.182125647|-75.17148237|73|Tolima
73861|Venadillo|municipio|13324|13757|4.70988172|-74.92089886|73|Tolima
73870|Villahermosa|municipio|9842|10253|4.965753461|-75.15592969|73|Tolima
73873|Villarrica|municipio|5245|5413|3.854384097|-74.61896623|73|Tolima
76001|Cali|municipio|2285099|2256596|3.399043723|-76.57649259|76|Valle del Cauca
76020|Alcalá|municipio|14929|15031|4.6788971|-75.78297932|76|Valle del Cauca
76036|Andalucía|municipio|23054|22949|4.153314228|-76.16063341|76|Valle del Cauca
76041|Ansermanuevo|municipio|18399|18514|4.795927292|-76.02963049|76|Valle del Cauca
76054|Argelia|municipio|5558|5563|4.704287864|-76.14164999|76|Valle del Cauca
76100|Bolívar|municipio|16496|16461|4.393118861|-76.34982039|76|Valle del Cauca
76109|Buenaventura|municipio|324644|324189|3.493340766|-77.11872832|76|Valle del Cauca
76111|Guadalajara de Buga|municipio|133907|133719|3.819854318|-75.98312419|76|Valle del Cauca
76113|Bugalagrande|municipio|26208|26573|4.196852991|-76.0896103|76|Valle del Cauca
76122|Caicedonia|municipio|29646|29507|4.308997973|-75.83672567|76|Valle del Cauca
76126|Calima|municipio|19461|19632|3.923271619|-76.64260484|76|Valle del Cauca
76130|Candelaria|municipio|94202|93496|3.382091564|-76.38317663|76|Valle del Cauca
76147|Cartago|municipio|143522|143381|4.70684716|-75.91790846|76|Valle del Cauca
76233|Dagua|municipio|49864|49819|3.649822218|-76.72039347|76|Valle del Cauca
76243|El Águila|municipio|9185|9182|4.917562873|-76.06601001|76|Valle del Cauca
76246|El Cairo|municipio|7059|7054|4.756063701|-76.21502826|76|Valle del Cauca
76248|El Cerrito|municipio|58042|57762|3.656072873|-76.30841784|76|Valle del Cauca
76250|El Dovio|municipio|9246|9277|4.539979729|-76.28762701|76|Valle del Cauca
76275|Florida|municipio|58566|58033|3.304104295|-76.16477307|76|Valle del Cauca
76306|Ginebra|municipio|25186|25690|3.74410441|-76.19082004|76|Valle del Cauca
76318|Guacarí|municipio|35614|35932|3.759414991|-76.34518277|76|Valle del Cauca
76364|Jamundí|municipio|181942|184408|3.213892389|-76.62760418|76|Valle del Cauca
76377|La Cumbre|municipio|17397|17598|3.694303106|-76.58989905|76|Valle del Cauca
76400|La Unión|municipio|34788|34421|4.537937391|-76.10328983|76|Valle del Cauca
76403|La Victoria|municipio|12511|12443|4.483511142|-75.96677303|76|Valle del Cauca
76497|Obando|municipio|12663|12593|4.597588666|-75.9491997|76|Valle del Cauca
76520|Palmira|municipio|359888|356829|3.558392876|-76.22779972|76|Valle del Cauca
76563|Pradera|municipio|49487|49228|3.42063665|-76.17841841|76|Valle del Cauca
76606|Restrepo|municipio|16596|16830|3.806494973|-76.53489853|76|Valle del Cauca
76616|Riofrío|municipio|16014|15953|4.109500298|-76.37105443|76|Valle del Cauca
76622|Roldanillo|municipio|37806|37588|4.443571848|-76.16824249|76|Valle del Cauca
76670|San Pedro|municipio|18196|18398|3.98143244|-76.20836168|76|Valle del Cauca
76736|Sevilla|municipio|43890|44010|4.193411919|-75.88818163|76|Valle del Cauca
76823|Toro|municipio|15013|14931|4.638421279|-76.08106176|76|Valle del Cauca
76828|Trujillo|municipio|19790|19732|4.233268116|-76.34292699|76|Valle del Cauca
