id|type|name|placeId|parentId|parentName|lat|lng
17442|municipio|Marmato|ChIJmTXdX_MDR44R0GCC5eVpi0M|17|Caldas|5.474716|-75.601051
17444|municipio|Marquetalia|ChIJSd0AK_kzR44RVjlZrnZ3djw|17|Caldas|5.300064|-75.051548
66440|municipio|Marsella|ChIJ2579yUeAR44RXtXLkcMaBHM|66|Risaralda|4.9371072|-75.7393372
17446|municipio|Marulanda|ChIJIeFBcro-R44RcBem23dtar0|17|Caldas|5.284591799999999|-75.2606524
68444|municipio|Matanza|ChIJ5X0tCTVyaI4R9Nnaj5zgItM|68|Santander|7.32278|-73.015958
05001|municipio|Medellín|ChIJBa0PuN8oRI4RVju1x_x8E0I|05|Antioquia|6.2476376|-75.56581530000001
25438|municipio|Medina|ChIJi7uWdDdnFY4R1mjHkJoaKzE|25|Cundinamarca|4.4922979|-73.4180211
27425|municipio|Medio Atrato|ChIJn_RGbOqkSI4RRDJhHLQnenM|27|Chocó|5.989716400000001|-76.7336521
27430|municipio|Medio Baudó|ChIJ8QcrauwwSI4RNp0-XMYbHdU|27|Chocó|5.1334095|-76.964306
27450|municipio|Medio San Juan|ChIJlbVfwIUQSI4R52gokoxyFQU|27|Chocó|5.0997218|-76.6968481
73449|municipio|Melgar|ChIJYyk9UwDfPo4Rplcde_K5dqs|73|Tolima|4.203571999999999|-74.643383
19450|municipio|Mercaderes|ChIJnZEGpZaqL44REIDD8uiMpY4|19|Cauca|1.795801|-77.163397
50330|municipio|Mesetas|ChIJU-KJl0LPPY4RxhoG-mSkjUk|50|Meta|3.381995|-74.043801
18460|municipio|Milán|ChIJUQnk3Ls6JI4RuKCBVxZ1kZk|18|Caquetá|1.33546|-75.51080999999999
15455|municipio|Miraflores|ChIJ4VW7Oa6Vao4RsBPUpQ4OZfA|15|Boyacá|5.1954239|-73.1443219
95200|municipio|Miraflores|ChIJCewJej_xG44RJ6J87cY629k|95|Guaviare|1.337454|-71.950914
19455|municipio|Miranda|ChIJB2tSnSxsOo4RijcWTuWra98|19|Cauca|3.2135542|-76.2131474
91460|área no municipalizada|Mirití - Paraná|ChIJC5hHIa4I45ERv-wFjAbiVE8|91|Amazonas|-0.71658|-71.10164999999999
66456|municipio|Mistrató|ChIJO5Cc1EajR44RqMnwatf4icI|66|Risaralda|5.2962025|-75.88155549999999
97001|municipio|Mitú|ChIJAcvX4nulBI4RNInCZ6V10iY|97|Vaupés|1.2521739|-70.23361799999999
86001|municipio|Mocoa|ChIJ-QFNp4ayKI4RYKHYbO7AVgg|86|Putumayo|1.1477941|-76.64812839999999
68464|municipio|Mogotes|ChIJR8f8s-q9aY4RLnFa2PuVpi4|68|Santander|6.4767831|-72.97118669999999
68468|municipio|Molagavita|ChIJtS1IzcuuaY4RCM0RulOl1fk|68|Santander|6.6739567|-72.8087731
23464|municipio|Momil|ChIJq4WHaiN1WY4Rhjtf8ANxqk8|23|Córdoba|9.2393813|-75.6765372
15464|municipio|Mongua|ChIJL-0Hj9NLao4ROtf_RYdukJ8|15|Boyacá|5.7541536|-72.7998479
15466|municipio|Monguí|ChIJ-ROZPipJao4RZLd9pUtkMKw|15|Boyacá|5.724062399999999|-72.8487442
15469|municipio|Moniquirá|ChIJDaO5_8XmQY4RsIOUo2o9px0|15|Boyacá|5.875986999999999|-73.57359
05467|municipio|Montebello|ChIJyw-09XLrRI4RD4lbTnCuakk|05|Antioquia|7.135359999999999|-75.37754
13458|municipio|Montecristo|ChIJjS1ec6JbXI4RnoAK5kaYZ14|13|Bolívar|8.294838|-74.4750948
23466|municipio|Montelíbano|ChIJL4Jg1-kTW44RVugQTRdkj90|23|Córdoba|7.976803|-75.417209
63470|municipio|Montenegro|ChIJkXHQnclfOI4RunwDnZiIa-k|63|Quindío|4.566637|-75.75012
23001|municipio|Montería|ChIJrTFwpeUvWo4RoMDXLq3L4ZI|23|Córdoba|8.750983|-75.8785348
85162|municipio|Monterrey|ChIJc-rrN37Sao4RBLUEtX6NqRI|85|Casanare|4.878142599999999|-72.896479
23500|municipio|Moñitos|ChIJMdis6_XqWY4R9n6HX3GFB2k|23|Córdoba|9.246122699999999|-76.1316984
13473|municipio|Morales|ChIJGeonc16iXY4R_gWUr_F7dJE|13|Bolívar|8.27533|-73.86817599999999
19473|municipio|Morales|ChIJsyYkBnJyMI4RVFzx0iVzZZE|19|Cauca|2.753912|-76.628114
18479|municipio|Morelia|ChIJZQ_drEi1JY4RUAlYC0A2_qk|18|Caquetá|1.485694|-75.723179
94888|área no municipalizada|Morichal|ChIJ85kKRqVjBY4R6G68iU22E64|94|Guainía|2.2637|-69.91847
70473|municipio|Morroa|ChIJZaCcvUI9WY4RXPP7SLA8AX0|70|Sucre|9.389942999999999|-75.3178952
25473|municipio|Mosquera|ChIJZwigrfB3P44RQGa6Jb92qUM|25|Cundinamarca|4.7092566|-74.22622989999999
52473|municipio|Mosquera|ChIJQ6jcv-pwMo4RqjSumhep5GQ|52|Nariño|2.50923|-78.451284
15476|municipio|Motavita|ChIJy9Mxgf57ao4R2CtIxjdy7zE|15|Boyacá|5.577547|-73.368186
73461|municipio|Murillo|ChIJTXmCT-SyPo4Rf2JAh9HH7WY|73|Tolima|3.80419|-74.94281
05475|municipio|Murindó|ChIJrzI--VufT44RKyXafsXtHlo|05|Antioquia|6.976297|-76.81975
05480|municipio|Mutatá|ChIJA42uOulfRY4RKLBM--Ny2wM|05|Antioquia|7.2440551|-76.436769
54480|municipio|Mutiscua|ChIJ6YR-Xhp9aI4R1CiVlegLvrg|54|Norte de Santander|7.300196|-72.746803
15480|municipio|Muzo|ChIJi2O5O76sQY4RBG4FVLH_hm4|15|Boyacá|5.531629|-74.103016
05483|municipio|Nariño|ChIJ4XmAHu3ZRo4RSDBKxKU-i2I|05|Antioquia|5.611015|-75.174162
25483|municipio|Nariño|ChIJayTntiwuP44RuFyYKkMgD7Y|25|Cundinamarca|4.398277999999999|-74.828718
52480|municipio|Nariño|ChIJ7yMYrrHRLo4RNsq0OOwEXPs|52|Nariño|1.2897467|-77.3580033
41483|municipio|Nátaga|ChIJpUBnigHaOo4R4q9ISA4SKTQ|41|Huila|2.544621|-75.8089408
73483|municipio|Natagaima|ChIJGcZZ8SZWOY4RAgK2QK-Eq_Y|73|Tolima|3.625529|-75.093183
05495|municipio|Nechí|ChIJO7B97PeFXI4RNHd0k1qoqAI|05|Antioquia|8.0909315|-74.77964659999999
05490|municipio|Necoclí|ChIJ1Z-QEnqNUI4RFhUhq3rhTCs|05|Antioquia|8.427173999999999|-76.787678
17486|municipio|Neira|ChIJ1dEJFoxtR44RqGHzQZuQFqk|17|Caldas|5.1664404|-75.5205472
41001|municipio|Neiva|ChIJCUBrWnx0O44RmlMlu2LxrGk|41|Huila|2.9344837|-75.2809001
25486|municipio|Nemocón|ChIJpxJKofxsQI4RisDORFNPyb0|25|Cundinamarca|5.066968999999999|-73.880696
25488|municipio|Nilo|ChIJ0YpApZMhP44RQg_x2xW7hxA|25|Cundinamarca|4.307339|-74.619935
25489|municipio|Nimaima|ChIJ6wUEw-6NQI4RwcF0y7kfVqw|25|Cundinamarca|5.1253666|-74.3866809
15491|municipio|Nobsa|ChIJHUSOLq9Hao4RvGG0pjo781k|15|Boyacá|5.7711248|-72.9395601
25491|municipio|Nocaima|ChIJQSl9nraPQI4RgLFA2a-p6K4|25|Cundinamarca|5.069434999999999|-74.38030499999999
17495|municipio|Norcasia|ChIJdSTyKs0rQY4RwNx9eCcga88|17|Caldas|5.576269|-74.889557
13490|municipio|Norosí|ChIJfZsO23DIXY4R197Zmq2UmZw|13|Bolívar|8.528027|-74.037018
27491|municipio|Nóvita|ChIJezTyM-UCSI4R_uDGt9hxyoQ|27|Chocó|4.9564005|-76.6088242
47460|municipio|Nueva Granada|ChIJ1aebzQkOX44RqaNGoLWi3pA|47|Magdalena|9.800019899999999|-74.3912643
15494|municipio|Nuevo Colón|ChIJIU3Z7piCao4RGHrXcVXPyBo|15|Boyacá|5.3542247|-73.457413
85225|municipio|Nunchía|ChIJJ7rCl4yQa44R7sH1gjMBuWA|85|Casanare|5.638097|-72.195527
27495|municipio|Nuquí|ChIJTdU71pgDSY4RCtrXuxAdD2I|27|Chocó|5.709563|-77.2666969
76497|municipio|Obando|ChIJ8wMY0BNCOI4RqHdEn8ucqxo|76|Valle del Cauca|4.575601|-75.972669
68498|municipio|Ocamonte|ChIJWXT4xeLsaY4RhjZOaqGp_bo|68|Santander|6.339779999999999|-73.122163
54498|municipio|Ocaña|ChIJQ-Rsq-57Z44RUIF58Pp7dCQ|54|Norte de Santander|8.252049999999999|-73.3532199
68500|municipio|Oiba|ChIJi4nB4Yr6aY4R3PlCO7P2XEs|68|Santander|6.26467|-73.29838000000001
15500|municipio|Oicatá|ChIJ8yZKvBN7ao4RJLz2Bva28lM|15|Boyacá|5.59445|-73.3082529
52490|municipio|Olaya Herrera|ChIJ39yRP8CMLY4RNqHT-UayCRU|52|Nariño|2.2740962|-78.3159411
05501|municipio|Olaya|ChIJ0w_s6VKxRY4R6KWT30aniOc|05|Antioquia|6.628031699999999|-75.8124747
68502|municipio|Onzaga|ChIJczT-A5SbaY4R_4LphS-luZs|68|Santander|6.3488022|-72.82791499999999
41503|municipio|Oporapa|ChIJ-0BDmh8UJY4RLkS57zjSEV0|41|Huila|2.0259109|-75.99496400000001
86320|municipio|Orito|ChIJKRFYgHjzKI4RIj20AG0lD8g|86|Putumayo|0.6766344999999999|-76.87960609999999
85230|municipio|Orocué|ChIJ_y5ddyotE44RxGRwYZkMWYo|85|Casanare|4.789388|-71.33936299999999
73504|municipio|Ortega|ChIJBXq8R544OY4REAnX1FOxOQs|73|Tolima|3.935841|-75.220606
52506|municipio|Ospina|ChIJV28X7CZIKY4RUhfvQm0ExaM|52|Nariño|1.058464|-77.5661219
15507|municipio|Otanche|ChIJU-fdkWeoQY4R4HDZxl57kgo|15|Boyacá|5.658513999999999|-74.181142
70508|municipio|Ovejas|ChIJqX5secQmWY4R0EeGsIQ0hO0|70|Sucre|9.525146|-75.2296693
15511|municipio|Pachavita|ChIJjXCbzryhao4Rgr0uyxTJy70|15|Boyacá|5.1405745|-73.3975804
25513|municipio|Pacho|ChIJD3BEvBJhQI4RTrRkhHbro4Q|25|Cundinamarca|5.132306199999999|-74.15770069999999
97511|área no municipalizada|Pacoa|ChIJl9VaOsVyHY4RkBeEBOm6b0M|97|Vaupés|0.1410295|-70.6216794
17513|municipio|Pácora|ChIJPxi4FpUdR44R_A5dOkSKtig|17|Caldas|5.527995|-75.459881
19513|municipio|Padilla|ChIJEXH22qFxOo4RXOlKeGhs11w|19|Cauca|3.223586|-76.3133579
15514|municipio|Páez|ChIJLQwt5OfAao4R5re4c-HgcgM|15|Boyacá|5.1000249|-73.052166
19517|municipio|Páez|ChIJuwdrnMjDOo4RDNmXBPPcj5E|19|Cauca|2.647228|-75.97343599999999
41518|municipio|Paicol|ChIJN1qSNTrUOo4RKHqehwHw0vc|41|Huila|2.4493146|-75.7745343
20517|municipio|Pailitas|ChIJowg1ow4FXo4R5n-PhqUBShM|20|Cesar|8.959667|-73.626268
25518|municipio|Paime|ChIJrQB3QGtXQI4RVnBrL-cUI-g|25|Cundinamarca|5.370625|-74.152796
15516|municipio|Paipa|ChIJocKYm-5qao4RuPSniWpizu8|15|Boyacá|5.77977|-73.11472499999999
15518|municipio|Pajarito|ChIJAy4Qw10da44R4sAJ0l2xxec|15|Boyacá|5.2931929|-72.70281790000001
41524|municipio|Palermo|ChIJYRPh0SkMO44RbOEm7CUhwgA|41|Huila|2.886246|-75.433419
17524|municipio|Palestina|ChIJqYt_RX55R44R1lxAajanbCA|17|Caldas|5.0201847|-75.620172
41530|municipio|Palestina|ChIJ4bwp7B-fJY4RjGss9PgIXLM|41|Huila|1.723926|-76.13449010000001
08520|municipio|Palmar de Varela|ChIJT0Ux7RbF9Y4R2m7coMjlL1c|08|Atlántico|10.74044|-74.75527199999999
68522|municipio|Palmar|ChIJY4uBJ7vcaY4RSGXWpBbaja8|68|Santander|6.538811099999999|-73.29126339999999
68524|municipio|Palmas del Socorro|ChIJjZbSsyLmaY4RVSuRjKmi2Mw|68|Santander|6.4062937|-73.287739
76520|municipio|Palmira|ChIJ7VzukugEOo4RepOnnYtiHWQ|76|Valle del Cauca|3.5378587|-76.29723700000001
70523|municipio|Palmito|ChIJnTiWXuINWY4RJFINAOydT1s|70|Sucre|9.333658999999999|-75.540823
73520|municipio|Palocabildo|ChIJtbnDLWVMR44RBDp5MNFZp_k|73|Tolima|5.119358|-75.023736
54518|municipio|Pamplona|ChIJFQyqIheBaI4R1Ld9j-mQt4M|54|Norte de Santander|7.373314599999999|-72.6482058
54520|municipio|Pamplonita|ChIJ8bNvIAsqZo4RGJp8GUHkPPY|54|Norte de Santander|7.437158999999999|-72.63841900000001
94887|área no municipalizada|Pana Pana|ChIJX6RQxrPQBY4RLjKHk-C_9kA|94|Guainía|1.84079|-69.00479
25524|municipio|Pandi|ChIJZy0f1c_jPo4RMnbn3jyQpWo|25|Cundinamarca|4.19065|-74.486751
15522|municipio|Panqueba|ChIJCzCSIDITaY4RcpbqBSFe9Zc|15|Boyacá|6.4426733|-72.4594939
97777|área no municipalizada|Papunahua|ChIJ86tQLVYuG44RHFrJttS0C-c|97|Vaupés|1.8028463|-70.7168469
68533|municipio|Páramo|ChIJHzdC5NHraY4RAYaCyYWgAyQ|68|Santander|6.432052499999999|-73.17036279999999
25530|municipio|Paratebueno|ChIJjSOJeiRuFY4ROnJ88d9xmfY|25|Cundinamarca|4.3746917|-73.2120879
25535|municipio|Pasca|ChIJzeeK9FEBP44RCrSulE-puCg|25|Cundinamarca|4.308498|-74.299995
52001|municipio|Pasto|ChIJcyq5YYfULo4RIqXDbFZoo0Q|52|Nariño|1.2058837|-77.285787
19532|municipio|Patía|ChIJ7RD_7rW3L44R4_bXdteaZNw|19|Cauca|2.0706352|-77.05160409999999
15531|municipio|Pauna|ChIJRSzJaImwQY4R0qcMd3IwTTQ|15|Boyacá|5.657396299999999|-73.9794273
15533|municipio|Paya|ChIJf5R9MVWja44REr8NZNgqoMg|15|Boyacá|5.6260229|-72.4221792
85250|municipio|Paz de Ariporo|ChIJA-E6qhoJbI4RFNJVvC2OsAQ|85|Casanare|5.880639|-71.892912
15537|municipio|Paz de Río|ChIJ_6IskQ4tao4RVjssJO4vHKw|15|Boyacá|5.987618899999999|-72.74707599999999
47541|municipio|Pedraza|ChIJE8uoBmNUX44RiCsc48E0128|47|Magdalena|10.1888061|-74.9157621
20550|municipio|Pelaya|ChIJ14QVIC_lXY4RDhp_6TnoHTI|20|Cesar|8.688030999999999|-73.666377
17541|municipio|Pensilvania|ChIJO2NQJVElR44RfgsP9Dtf_38|17|Caldas|5.38211|-75.16142599999999
05541|municipio|Peñol|ChIJBRMhx-AdRI4RKgY4Mh7FuS0|05|Antioquia|6.2199662|-75.2435307
05543|municipio|Peque|ChIJ_VKxRI4PRY4RPNx9M9Wo_oQ|05|Antioquia|7.021420099999999|-75.9088137
66001|municipio|Pereira|ChIJ_cFW60iHOI4RvN_x-RCUs5U|66|Risaralda|4.8087174|-75.690601
15542|municipio|Pesca|ChIJ_UQmsGVeao4RVoVuSYFUWEs|15|Boyacá|5.558883|-73.050631
19533|municipio|Piamonte|ChIJ15RVsqH7JY4RlC-8kq8BEvo|19|Cauca|1.2155968|-76.4100267
68547|municipio|Piedecuesta|ChIJkb7gN69HaI4RIJmhOB0o6GY|68|Santander|6.991539|-73.05399799999999
73547|municipio|Piedras|ChIJ2SsE9Ns1P44RE4beVEiPXNA|73|Tolima|4.4263944|-74.9442585
19548|municipio|Piendamó - Tunía|ChIJ0zd5fekLMI4RaLkcpY2aAcg|19|Cauca|2.6434439|-76.5330714
63548|municipio|Pijao|ChIJOWgFpVH_OI4RIE9189IeB_g|63|Quindío|4.334346099999999|-75.7036308
47545|municipio|Pijiño del Carmen|ChIJQ2PTQrlUXo4RcjGIch39aQo|47|Magdalena|9.3302391|-74.4532954
68549|municipio|Pinchote|ChIJcRNBd1rBaY4RUK-2gJKhkjc|68|Santander|6.5141373|-73.17036279999999
13549|municipio|Pinillos|ChIJvYTa-VycXo4RCylVzwQdn4A|13|Bolívar|8.834713899999999|-74.3822058
08549|municipio|Piojó|ChIJlyKLgapx9o4RxDzJq3juaHw|08|Atlántico|10.748716|-75.107922
15550|municipio|Pisba|ChIJ6zgYApq5a44RnRzcTlGbd8Y|15|Boyacá|5.722797|-72.48457499999999
41548|municipio|Pital|ChIJryJeXtMoJY4RtLMbW5FBvEw|41|Huila|2.266733|-75.803848
41551|municipio|Pitalito|ChIJ_2Rvun0LJY4RLKOPLrPnmXo|41|Huila|1.8563309|-76.04616109999999
47551|municipio|Pivijay|ChIJL5xLYh_t9Y4RHE84yqzuoqA|47|Magdalena|10.4622312|-74.6168593
73555|municipio|Planadas|ChIJv4nhw0qyO44R1BxBps1Bw1E|73|Tolima|3.197241|-75.64381700000001
23555|municipio|Planeta Rica|ChIJcUjnJMaxW44RKEg5xqkVKLw|23|Córdoba|8.412749|-75.584048
47555|municipio|Plato|ChIJ5zUSsZ0wX44RNGKdSYaHSxs|47|Magdalena|9.793828|-74.7827564
52540|municipio|Policarpa|ChIJc8IyMTz0Lo4R1kE0NIypbRM|52|Nariño|1.7693536|-77.4931403
08558|municipio|Polonuevo|ChIJQbk7fAva9Y4RXCWdL329Wks|08|Atlántico|10.777471|-74.853162
08560|municipio|Ponedera|ChIJQx0ZvubC9Y4RvIqThIuO8lU|08|Atlántico|10.641772|-74.753281
19001|municipio|Popayán|ChIJfdQowBEDMI4RTqWHCX_WC4g|19|Cauca|2.4448143|-76.6147395
85263|municipio|Pore|ChIJKxWmSFSKa44RXI5pAskFSb4|85|Casanare|5.726562899999999|-71.99394099999999
52560|municipio|Potosí|ChIJGQvpfKhsKY4REqOiFKQ6xxk|52|Nariño|0.8073568|-77.5725794
76563|municipio|Pradera|ChIJryTmCpYROo4RQCxf2cS6zjw|76|Valle del Cauca|3.4195763|-76.24053119999999
73563|municipio|Prado|ChIJ4wnlAg2tPo4REvJBVQ3uBfc|73|Tolima|3.74973|-74.92773199999999
88564|municipio|Providencia|ChIJi4_PE_fSBI8R4i4bF-FjG0k|88|Archipiélago de San Andrés, Providencia Y Santa Catalina|13.3814247|-81.36574279999999
52565|municipio|Providencia|ChIJHVvKaMi1Lo4RDBxV423zgBA|52|Nariño|1.2120223|-77.5963271
20570|municipio|Pueblo Bello|ChIJRyCQqI1O9Y4RlAcjQjs0iuQ|20|Cesar|10.4214687|-73.57979399999999
23570|municipio|Pueblo Nuevo|ChIJYx66zsa5W44RRnS-ZffR7Gw|23|Córdoba|8.503178|-75.5075239
66572|municipio|Pueblo Rico|ChIJE7COEZuVR44RgngxyKDSbpQ|66|Risaralda|5.221976|-76.03042330000001
05576|municipio|Pueblorrico|ChIJUaPihppbRo4RhusA_-dxHJQ|05|Antioquia|5.794161|-75.840589
47570|municipio|Puebloviejo|ChIJ0wJt3UBU9I4R8EnpnjoZWGw|47|Magdalena|10.992353|-74.284038
1100116|localidad|Puente Aranda|ChIJtbVi8lqZP44R4OCH4LRAv58|11001|Bogotá|4.6149019|-74.11409619999999
68572|municipio|Puente Nacional|ChIJo3FR2-HoQY4RCbQVaXCguAU|68|Santander|5.8454067|-73.6771662
52573|municipio|Puerres|ChIJETv-EYgVKY4RKn4o7JxMbqQ|52|Nariño|0.8831593999999999|-77.5040784
91530|área no municipalizada|Puerto Alegría|ChIJDwb55e5v3pERJe6U-PR7FAA|91|Amazonas|-1.005614|-74.0142539
91536|área no municipalizada|Puerto Arica|ChIJdUd3C4Lv5ZERnosakz1Pz_s|91|Amazonas|-2.1495|-71.7546
86568|municipio|Puerto Asís|ChIJe2myTdl4KI4RXptvXl3v4Bo|86|Putumayo|0.4985097|-76.4977428
05579|municipio|Puerto Berrío|ChIJXy4GEQnIQ44RWGrBDx9JMJY|05|Antioquia|6.4895388|-74.4047587
15572|municipio|Puerto Boyacá|ChIJqbHzlSxoQY4RJqSEarr61YA|15|Boyacá|5.975676699999999|-74.5922391
86569|municipio|Puerto Caicedo|ChIJra8tBE-EKI4RflYwpkNXBaI|86|Putumayo|0.6842064|-76.60416169999999
99001|municipio|Puerto Carreño|ChIJnesZ6TEZdo4RODhrxR5yqIc|99|Vichada|6.1899117|-67.48256959999999
08573|municipio|Puerto Colombia|ChIJk20tspcq9I4RJnC4d3SI2h8|08|Atlántico|10.9913696|-74.95628669999999
94884|área no municipalizada|Puerto Colombia|ChIJQSjM_fsvCI4RNDArDtEpKiE|94|Guainía|2.72032|-67.56446
50450|municipio|Puerto Concordia|ChIJy7I4OwafF44Roln61seVTdg|50|Meta|2.6227918|-72.7598422
23574|municipio|Puerto Escondido|ChIJX8GYfq7wWY4RBO9OGvmY_oE|23|Córdoba|9.008341|-76.261398
50568|municipio|Puerto Gaitán|ChIJ0_9OMvCEFI4REL1HaOL-DCc|50|Meta|4.3123762|-72.0826822
86571|municipio|Puerto Guzmán|ChIJRVmaZC0cJo4R3oXOne8wGXI|86|Putumayo|0.9637699999999999|-76.40798099999999
86573|municipio|Puerto Leguízamo|ChIJj4SlNXxP35ERfDvNBxxFyMQ|86|Putumayo|-0.1913603|-74.78374099999999
23580|municipio|Puerto Libertador|ChIJk3b3MIIfW44Ryv2SM8R1ChY|23|Córdoba|7.8877104|-75.67099759999999
50577|municipio|Puerto Lleras|ChIJDSBjg_khFo4RmDvEIJjj_V4|50|Meta|3.272414|-73.369542
50573|municipio|Puerto López|ChIJA54s5_ikFY4RFuxDXzuGuDk|50|Meta|4.091354|-72.955918
05585|municipio|Puerto Nare|ChIJU5-8-PrfQ44RLjPjYds1-Wo|05|Antioquia|6.186497|-74.583726
91540|municipio|Puerto Nariño|ChIJa5ZGyMwL8pERUBXxcmrpkjM|91|Amazonas|-3.7888675|-70.3556424
68573|municipio|Puerto Parra|ChIJJbGcFtxPQo4RRlmJoVvbhEc|68|Santander|6.650797|-74.0559339
18592|municipio|Puerto Rico|ChIJ-Tu33faPJI4RIpwhcdNNwZU|18|Caquetá|1.909918|-75.157235
50590|municipio|Puerto Rico|ChIJO-_tTu3MF44RtiD5k27gEMU|50|Meta|2.941214|-73.20746799999999
81591|municipio|Puerto Rondón|ChIJnSJS-4hjbo4RLISIo05NHME|81|Arauca|6.281167|-71.1047959
25572|municipio|Puerto Salgar|ChIJX8td25LeQI4R4tRPNaFB7EM|25|Cundinamarca|5.467414|-74.652693
91669|área no municipalizada|Puerto Santander|ChIJzR-RuaYL4ZERcfzMneDHsQI|91|Amazonas|-0.6218736|-72.3825557
54553|municipio|Puerto Santander|ChIJ717yfenrZo4REurjw8XXH0Q|54|Norte de Santander|8.361323|-72.408389
19573|municipio|Puerto Tejada|ChIJ3ZqBUmZ2Oo4RkH1RE4C5riw|19|Cauca|3.22059|-76.415465
05591|municipio|Puerto Triunfo|ChIJWVFWmYtAQY4R5QNoKyQj5oQ|05|Antioquia|5.872518800000001|-74.63988599999999
68575|municipio|Puerto Wilches|ChIJRQGFZfrIQo4RvGQOgElgGCw|68|Santander|7.3483695|-73.9029954
25580|municipio|Pulí|ChIJ34c58_VEP44RfseiuX5ke0U|25|Cundinamarca|4.6825979|-74.713599
52585|municipio|Pupiales|ChIJ2cx0fBBqKY4R5n-hFLXY07Y|52|Nariño|0.8691498|-77.6382228
19585|municipio|Puracé|ChIJC7gBfBz_L44RqDaGkGD9TR4|19|Cauca|2.3806502|-76.45558559999999
73585|municipio|Purificación|ChIJrRKyT5q0Po4R2vrWeDb2fpc|73|Tolima|3.8693928|-74.8507131
23586|municipio|Purísima de La Concepción|ChIJlwFJVeafWY4RfJF_kq30CKI|23|Córdoba|9.2368177|-75.7235383
25592|municipio|Quebradanegra|ChIJoQQkfF-RQI4RxMEwe-M9DpM|25|Cundinamarca|5.117721|-74.479244
25594|municipio|Quetame|ChIJTZIr5Ti2P44R2EoU-F3f3Zo|25|Cundinamarca|4.32998|-73.86318299999999
27001|municipio|Quibdó|ChIJqegIfHSPSI4RimvoX30NaLk|27|Chocó|5.695633|-76.649812
63594|municipio|Quimbaya|ChIJ8UFHzf9gOI4RHrNn2qEKTmk|63|Quindío|4.625907|-75.761865
66594|municipio|Quinchía|ChIJX7Gr926nR44RRNLbsm2SQdo|66|Risaralda|5.341119099999999|-75.73047559999999
15580|municipio|Quípama|ChIJaZ79RNCqQY4RzKGVMVB8v5o|15|Boyacá|5.5196428|-74.1790601
25596|municipio|Quipile|ChIJY8uRZUVmP44RJpzs8UNZqvY|25|Cundinamarca|4.7446183|-74.53336399999999
1100118|localidad|Rafael Uribe Uribe|ChIJM95Jj7eYP44RZP91dTHHG9Y|11001|Bogotá|4.5762835|-74.1173688
54599|municipio|Ragonvalia|ChIJXefjUCclZo4R9gD7vuTRiSk|54|Norte de Santander|7.5780261|-72.4755553
15599|municipio|Ramiriquí|ChIJ50Oz9y-Eao4RSNxAG51v3Ak|15|Boyacá|5.401841|-73.33573799999999
15600|municipio|Ráquira|ChIJi9KZWIrSQY4RlMbBMbyDCTw|15|Boyacá|5.5382999|-73.632154
85279|municipio|Recetor|ChIJyTWGz37hao4R5n7sSdGd-4M|85|Casanare|5.2295489|-72.76065299999999
13580|municipio|Regidor|ChIJgzgC2JLdXY4RxJZ9lUIUflk|13|Bolívar|8.6846584|-73.86542949999999
05604|municipio|Remedios|ChIJwQfaeQxuQ44RDcgy6dLkBaM|05|Antioquia|7.0281273|-74.69360689999999
47605|municipio|Remolino|ChIJeS-gzni_9Y4RtFzBNXrXcks|47|Magdalena|10.6365585|-74.54632819999999
08606|municipio|Repelón|ChIJ727mFEwO9o4Rskcnm73L7lc|08|Atlántico|10.494762|-75.123706
50606|municipio|Restrepo|ChIJA3UX5IPTP44RiIuZVbCmEj0|50|Meta|4.263082|-73.562567
76606|municipio|Restrepo|ChIJm7p6_L5ZN44RCF6nqAkAlMs|76|Valle del Cauca|3.8234545|-76.5222552
05607|municipio|Retiro|ChIJW4cBi9iaRo4RsP9ZzScU-_Y|05|Antioquia|6.060955|-75.50258199999999
25612|municipio|Ricaurte|ChIJL3rc7NEnP44RRl3N80bQyQI|25|Cundinamarca|4.277309|-74.77230500000002
52612|municipio|Ricaurte|ChIJx2BkGYwGLI4RyPKLjOdhLYU|52|Nariño|1.1483351|-78.0651931
20614|municipio|Río de Oro|ChIJxY_zg7p8Z44RdByuMow5b4E|20|Cesar|8.294267|-73.387468
27580|municipio|Río Iró|ChIJQ4k3e9ELSI4RBYWGpnTbSPk|27|Chocó|5.169597802090158|-76.5054597600784
27600|municipio|Río Quito|ChIJF6ozNHBgSI4RRKSgPoyzNp8|27|Chocó|5.5380856|-76.7798172
13600|municipio|Río Viejo|ChIJi8Vty-LpXY4Raqee-djCgSA|13|Bolívar|8.588396999999999|-73.84025799999999
73616|municipio|Rioblanco|ChIJ-ThDyerTO44R4QtRmHWvuYU|73|Tolima|3.530079|-75.643671
76616|municipio|Riofrío|ChIJc1ddIszROY4Rxr6t6kRoVnE|76|Valle del Cauca|4.1563853|-76.2879158
44001|municipio|Riohacha|ChIJ2dCRUa5ii44R0ruzgaGgtLQ|44|La Guajira|11.5384151|-72.91678379999999
05615|municipio|Rionegro|ChIJyWvCEA-fRo4RxhawUvN9KXY|05|Antioquia|6.149018799999999|-75.3789523
68615|municipio|Rionegro|ChIJecyfWbcVaI4RNk-vOqXryts|68|Santander|7.265054999999999|-73.1504099
17614|municipio|Riosucio|ChIJmQGr_o8HR44R_m1pDStSSKU|17|Caldas|5.420683899999999|-75.705388
27615|municipio|Riosucio|ChIJ45wPMBbST44RlFVuf7ALGdg|27|Chocó|7.435361599999999|-77.1112624
